Year Plot,Plot,community,year,slope,Pos,Maint,RowCol,Herb,Mix,native_species_richness,total_native_cover,NN.Cov,ACMGLA,ACMSTR,ARTCAL,CASEXS,CIROCC,DEIFAS,ENCCAL,ERIFAS,ESCCAL,EUCCHR,GRICAM,ISOMEN,LEYCON,LUPMIC,LUPSUC,MALSAX,MIRCAL,PHACIC,PLAERE,SALAPI,SALCOL,STIPUL,photo_cwm,wue_cwm,sla_cwm,N_cwm,seed_cwm,rdiam_cwm,rmf_cwm,srl_cwm,rtd_cwm,multivariate_FDis,photo_fd,wue_fd,sla_fd,N_fd,seed_fd,rdiam_fd,rmf_fd,srl_fd,rtd_fd
2012 CSSAllMNorthLower23_W,CSSAllMNorthLower23_W,CSS,2012,North,Lower,M,23,W,All,5,150,4.166666667,0,0,0,0,0,8.333333333,0,0,29.16666667,0,0,0,4.166666667,0,0,8.333333333,0,100,0,0,0,0,24.86070042,41.13138135,132.7923937,4.395833333,0.000892056,0.324714627,0.468557746,371.8854276,0.037516324,1.513371309,0.492788508,0.338518103,0.359251244,0.662147603,0.021570955,0.15846796,0.562080935,0.57393949,0.407335319
2012 CSSAllMNorthLower31_W,CSSAllMNorthLower31_W,CSS,2012,North,Lower,M,31,W,All,5,50,25,8.333333333,0,0,0,0,0,0,4.166666667,8.333333333,0,0,0,0,0,0,25,0,4.166666667,0,0,0,0,21.39231888,69.09178708,150.9530732,4.711111111,0.000546083,0.426757717,0.525527887,215.5744247,0.046268391,2.399798511,0.516025653,0.723892873,1.000455675,0.940845963,0.052226579,0.449196267,0.53103174,1.154192338,0.222252137
2012 CSSAllMNorthLower33_W,CSSAllMNorthLower33_W,CSS,2012,North,Lower,M,33,W,All,6,170.8333333,12.5,0,0,0,0,0,4.166666667,0,0,8.333333333,0,0,0,0,0,0,62.5,0,87.5,0,0,4.166666667,0,22.88773585,47.26146979,152.5412846,4.567333333,0.000622575,0.379040982,0.487745798,283.4237434,0.038687057,1.855479287,0.231810575,0.517622894,0.742124106,0.648090238,0.04419258,0.327098157,0.697526499,1.068605747,0.394324745
2012 CSSAllMNorthUpper11_W,CSSAllMNorthUpper11_W,CSS,2012,North,Upper,M,11,W,All,6,62.5,0,0,0,0,0,0,0,0,4.166666667,16.66666667,0,0,0,4.166666667,0,4.166666667,0,0,29.16666667,0,0,0,4.166666667,24.80720296,48.7307516,123.1034007,4.254,0.0028528,0.338193485,0.471307737,347.2273534,0.0446856,2.319047735,0.614180183,0.544569706,0.386760756,0.849475534,0.461424526,0.301193932,0.614993517,1.080326061,0.749933658
2012 CSSAllMNorthUpper13_W,CSSAllMNorthUpper13_W,CSS,2012,North,Upper,M,13,W,All,3,62.5,4.166666667,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,16.66666667,0,37.5,0,0,0,0,23.45760288,44.12583535,145.0250271,4.560222222,0.000719767,0.353103268,0.469399854,331.4738289,0.037418716,1.692280675,0.327321801,0.444757727,0.610072991,0.713728156,0.038802105,0.293496857,0.502974173,0.92639484,0.359593839
2012 CSSAllMNorthUpper21_W,CSSAllMNorthUpper21_W,CSS,2012,North,Upper,M,21,W,All,4,108.3333333,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,75,0,0,4.166666667,4.166666667,25.26990307,39.4509581,126.859116,4.439615384,0.001034885,0.310142026,0.453029026,394.7737128,0.036898978,1.274289729,0.532305652,0.260826912,0.209915794,0.689613311,0.037445048,0.155887939,0.202273952,0.540494928,0.371859528
2012 CSSAllMNorthUpper23_W,CSSAllMNorthUpper23_W,CSS,2012,North,Upper,M,23,W,All,3,91.66666667,12.5,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,24.42287814,37.14244729,126.8432764,4.32,0.000911,0.309689927,0.444672611,405.6380327,0.034461341,0.932024694,0.441529756,0.157399294,0.170652579,0.613909314,0.013319408,0.134237539,0.03606869,0.429986199,0.19635125
2012 CSSAllMNorthUpper31_W,CSSAllMNorthUpper31_W,CSS,2012,North,Upper,M,31,W,All,4,125,16.66666667,0,0,4.166666667,0,0,0,0,0,25,0,0,0,0,0,0,0,0,91.66666667,0,0,4.166666667,0,24.22079366,40.16156746,126.2757418,4.310777778,0.000887117,0.313643277,0.454740136,392.8837325,0.035534221,1.160318351,0.513705206,0.316915961,0.187942349,0.650495237,0.014772621,0.141804462,0.25606895,0.475116519,0.274135784
2012 CSSAllMNorthUpper33_W,CSSAllMNorthUpper33_W,CSS,2012,North,Upper,M,33,W,All,5,79.16666667,54.16666667,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,58.33333333,0,4.166666667,4.166666667,4.166666667,23.29055651,43.19484311,119.4211213,4.082105263,0.001142211,0.329897725,0.463252203,356.4850534,0.037265579,1.323165304,0.416071736,0.492704859,0.244164748,0.456446657,0.064427438,0.109869621,0.445625614,0.562583746,0.428104119
2012 CSSAllMNorthUpper41_W,CSSAllMNorthUpper41_W,CSS,2012,North,Upper,M,41,W,All,4,91.66666667,0,0,0,4.166666667,0,0,0,0,4.166666667,8.333333333,0,0,0,0,0,0,0,0,75,0,0,0,0,22.24485979,40.21751702,119.8793354,3.972727272,0.000822545,0.322540153,0.457382451,370.9257038,0.035462275,0.913385174,0.256331524,0.357153274,0.182806132,0.334530421,0.015317978,0.072197072,0.339069436,0.313996375,0.298810145
2012 CSSAllMNorthUpper43_W,CSSAllMNorthUpper43_W,CSS,2012,North,Upper,M,43,W,All,5,58.33333333,29.16666667,0,0,0,0,0,0,8.333333333,0,0,0,0,0,4.166666667,0,0,0,0,33.33333333,0,0,0,8.333333333,22.4167957,55.97137078,115.4007918,4.085384615,0.001479231,0.356753908,0.491322313,278.6990875,0.046304905,2.184018672,0.233951874,1.024548611,0.225668808,0.289082822,0.10976572,0.180054361,0.81926348,1.051289952,1.023174233
2012 CSSAllMSouthEast11_W,CSSAllMSouthEast11_W,CSS,2012,South,East,M,11,W,All,7,79.16666667,33.33333333,4.166666667,0,8.333333333,0,0,0,0,4.166666667,12.5,0,0,0,0,0,0,12.5,0,29.16666667,0,0,8.333333333,0,22.30838889,57.21039255,130.1745208,4.315789474,0.000698395,0.362180577,0.504828668,295.8624221,0.041866857,2.393632015,0.680894018,0.771777744,0.593021889,0.87162829,0.045122543,0.32100664,0.861089047,1.163638519,0.424687877
2012 CSSAllMSouthEast21_W,CSSAllMSouthEast21_W,CSS,2012,South,East,M,21,W,All,4,79.16666667,12.5,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,29.16666667,0,37.5,0,0,8.333333333,0,22.53637297,49.7130054,147.2281876,4.461929824,0.0005945,0.385615844,0.49677935,260.4287256,0.03959663,1.854085244,0.240647251,0.557483553,0.797822551,0.639372576,0.043843801,0.290853385,0.701888025,0.962331645,0.407337917
2012 CSSAllMSouthEast32_W,CSSAllMSouthEast32_W,CSS,2012,South,East,M,32,W,All,4,33.33333333,0,4.166666667,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,4.166666667,0,25.87901318,64.7102615,155.4306851,5.245,0.000731563,0.386383677,0.514633567,284.4110314,0.045017184,2.449703544,0.866729411,0.585624588,0.676140188,0.597507156,0.055824383,0.530092366,0.655727846,1.610513653,0.161880425
2012 CSSAllMSouthEast42_W,CSSAllMSouthEast42_W,CSS,2012,South,East,M,42,W,All,3,83.33333333,4.166666667,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,50,0,0,0,0,16.66666667,0,25.70548118,59.68308084,173.8909222,5.387333333,0.0005335,0.405524799,0.525567689,229.2674012,0.044421487,1.631149184,0.670689628,0.200135627,0.592356765,0.238768546,0.055497534,0.359355104,0.410016255,1.054063017,0.117947032
2012 CSSAllMSouthEast51_W,CSSAllMSouthEast51_W,CSS,2012,South,East,M,51,W,All,4,50,12.5,12.5,0,0,0,0,0,0,16.66666667,16.66666667,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,21.45358724,76.72474779,96.15338063,3.960555556,0.00088275,0.372775531,0.538449993,268.3338111,0.05290425,2.962819132,1.089959752,1.028185064,0.746096127,1.233741628,0.048690786,0.537658874,0.801756622,1.526381478,0.414539577
2012 CSSAllMSouthWest11_W,CSSAllMSouthWest11_W,CSS,2012,South,West,M,11,W,All,4,29.16666667,50,0,0,0,0,0,0,4.166666667,0,4.166666667,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,24.12789259,67.31576713,130.1001435,4.98,0.001160833,0.339355373,0.484950555,343.7268912,0.042005877,2.505182132,0.761070741,1.371714756,0.236446057,0.642417825,0.030752907,0.357067743,0.695271672,1.267712188,0.38274329
2012 CSSAllMSouthWest21_W,CSSAllMSouthWest21_W,CSS,2012,South,West,M,21,W,All,6,50,33.33333333,12.5,0,0,0,0,0,0,4.166666667,4.166666667,0,0,0,0,0,0,0,0,4.166666667,0,0,4.166666667,0,19.92854289,83.17028862,100.5986942,3.750952381,0.000849857,0.434424673,0.539753157,219.6428876,0.047159509,2.754053072,0.987491841,1.390979221,0.637487934,0.898053973,0.019530137,0.614846286,0.729690035,1.170539146,0.42998976
2012 CSSAllMSouthWest32_W,CSSAllMSouthWest32_W,CSS,2012,South,West,M,32,W,All,5,50,20.83333333,0,0,0,0,0,0,0,4.166666667,8.333333333,0,0,0,0,0,0,16.66666667,0,16.66666667,0,0,4.166666667,0,23.95378984,51.22858539,146.3546108,4.718611111,0.000650042,0.365136136,0.49578522,292.2488949,0.041347894,2.120173226,0.548223695,0.48358421,0.734707575,0.776620991,0.048541567,0.343327465,0.689605261,1.182212441,0.357486046
2012 CSSAllMSouthWest42_W,CSSAllMSouthWest42_W,CSS,2012,South,West,M,42,W,All,3,16.66666667,62.5,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,8.333333333,0,4.166666667,0,0,0,0,20.50650612,70.65839607,159.1529851,4.883333333,0.000688625,0.428680531,0.519813836,193.5646022,0.043870099,1.852725191,0.219802448,0.9636276,0.81927388,0.439343497,0.068322445,0.242743727,0.529216595,0.803640581,0.342826373
2012 CSSAllMSouthWest51_W,CSSAllMSouthWest51_W,CSS,2012,South,West,M,51,W,All,8,62.5,12.5,0,0,0,0,0,0,0,8.333333333,8.333333333,0,0,0,0,0,0,8.333333333,0,12.5,0,0,8.333333333,8.333333333,24.79820219,53.68401586,124.137848,4.478205128,0.001183654,0.34958235,0.509352525,272.1584046,0.04815943,2.268870983,0.653702187,0.420400759,0.710986942,0.768391846,0.114337888,0.229234319,0.668560473,1.115011817,0.701827814
2012 CSSAllMSouthWest61_W,CSSAllMSouthWest61_W,CSS,2012,South,West,M,61,W,All,5,45.83333333,20.83333333,8.333333333,0,0,0,0,0,0,4.166666667,4.166666667,0,0,0,0,0,0,0,0,25,0,0,0,4.166666667,21.22162044,57.36955789,108.0458113,3.832121212,0.001110409,0.369236121,0.488823469,296.1838478,0.04336056,2.327626356,0.543944217,1.039421638,0.489830965,0.472844952,0.070353327,0.374275122,0.782855363,1.134584553,0.722285251
2012 CSSAllMSouthWest72_W,CSSAllMSouthWest72_W,CSS,2012,South,West,M,72,W,All,7,75,16.66666667,4.166666667,0,0,0,0,12.5,0,0,8.333333333,0,0,0,0,0,0,8.333333333,0,25,0,0,12.5,4.166666667,25.9043067,52.41585839,138.8711872,4.467407407,0.000958944,0.37129466,0.525897004,272.7661689,0.043060058,2.212842788,0.632187378,0.535266262,0.538756308,0.601557072,0.050725168,0.290623567,0.990325808,1.104518212,0.466156103
2012 CSSAllMSouthWest82_W,CSSAllMSouthWest82_W,CSS,2012,South,West,M,82,W,All,6,108.3333333,25,0,0,0,0,0,12.5,0,8.333333333,20.83333333,0,0,0,0,0,0,16.66666667,0,37.5,0,0,0,12.5,25.0756721,48.74361707,134.8037542,4.515641026,0.001092827,0.344783372,0.505236269,301.2009519,0.045572184,2.344886181,0.585516311,0.403838705,0.688053959,0.744353604,0.091591561,0.257231454,0.880075443,1.222323501,0.61206686
2012 CSSForbHNorthLower11_S,CSSForbHNorthLower11_S,CSS,2012,North,Lower,H,11,S,Forb,2,87.5,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthLower11_W,CSSForbHNorthLower11_W,CSS,2012,North,Lower,H,11,W,Forb,3,41.66666667,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,33.33333333,0,0,0,4.166666667,23.76676172,38.40583397,121.2808714,4.138333333,0.001176,0.320992861,0.452911411,366.1920721,0.038069337,1.024044173,0.307073228,0.236207051,0.135901908,0.358504294,0.074537458,0.077935979,0.222477193,0.413104062,0.541741935
2012 CSSForbHNorthLower13_S,CSSForbHNorthLower13_S,CSS,2012,North,Lower,H,13,S,Forb,2,120.8333333,12.5,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,100,0,0,0,0,24.12569718,36.79440493,126.1774677,4.259770115,0.000902931,0.312108293,0.444447064,401.4477363,0.034178429,0.83117541,0.393754241,0.140367979,0.152187199,0.547481552,0.011878188,0.119712431,0.032165895,0.383459749,0.175105158
2012 CSSForbHNorthLower13_W,CSSForbHNorthLower13_W,CSS,2012,North,Lower,H,13,W,Forb,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthLower21_S,CSSForbHNorthLower21_S,CSS,2012,North,Lower,H,21,S,Forb,2,91.66666667,8.333333333,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,83.33333333,0,0,0,0,23.24766252,35.76609796,124.2103055,4.081818182,0.000879091,0.319253463,0.443780676,389.0673153,0.033342553,0.481417714,0.22806289,0.081301288,0.088146993,0.317101918,0.00687986,0.069337572,0.018630522,0.222100309,0.1014211
2012 CSSForbHNorthLower21_W,CSSForbHNorthLower21_W,CSS,2012,North,Lower,H,21,W,Forb,3,112.5,20.83333333,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,91.66666667,0,0,4.166666667,0,24.20476039,37.40224361,126.0581677,4.243703704,0.000897481,0.316329025,0.448699105,391.7829554,0.034256927,0.848264911,0.404180081,0.176819821,0.145542924,0.516026716,0.010436215,0.108848242,0.127195562,0.354823372,0.180056621
2012 CSSForbHNorthLower23_S,CSSForbHNorthLower23_S,CSS,2012,North,Lower,H,23,S,Forb,5,154.1666667,8.333333333,0,0,0,0,0,4.166666667,0,0,37.5,0,0,0,0,0,0,0,0,87.5,0,0,4.166666667,0,25.83347721,39.42793226,130.6637248,4.5378125,0.000930953,0.306779393,0.456287424,406.2590128,0.036099333,1.364199706,0.599320959,0.246063954,0.250783153,0.774445885,0.01713328,0.180937435,0.279092454,0.601578138,0.289697456
2012 CSSForbHNorthLower23_W,CSSForbHNorthLower23_W,CSS,2012,North,Lower,H,23,W,Forb,2,125,4.166666667,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,87.5,0,0,0,0,25.50015914,38.40410084,129.2568331,4.538333333,0.00094025,0.300923352,0.445490219,420.8278569,0.035486896,1.22328241,0.579507804,0.206586574,0.22398151,0.805755974,0.017481723,0.17618677,0.047340156,0.564356886,0.257711016
2012 CSSForbHNorthLower31_S,CSSForbHNorthLower31_S,CSS,2012,North,Lower,H,31,S,Forb,4,75,4.166666667,0,0,0,0,0,4.166666667,0,0,33.33333333,0,0,0,0,0,0,0,0,29.16666667,0,0,8.333333333,0,28.51859938,43.83816581,136.748289,4.980925926,0.000978194,0.298889268,0.472814433,412.9635133,0.038889916,1.760924326,0.62263887,0.279545973,0.263687203,0.84802335,0.021099253,0.252365558,0.583981832,0.897923174,0.301532451
2012 CSSForbHNorthLower31_W,CSSForbHNorthLower31_W,CSS,2012,North,Lower,H,31,W,Forb,3,25,16.66666667,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,8.333333333,0,12.5,0,0,0,0,23.10326817,46.95075062,150.8580246,4.487,0.000557417,0.375787774,0.490046286,272.449131,0.039048133,1.654517489,0.257351792,0.480764602,0.668370553,0.530434049,0.041990763,0.294505478,0.648060381,0.90946082,0.397150804
2012 CSSForbHNorthLower33_S,CSSForbHNorthLower33_S,CSS,2012,North,Lower,H,33,S,Forb,3,104.1666667,8.333333333,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,79.16666667,0,0,4.166666667,0,24.79058832,38.1295533,127.3469507,4.359866666,0.00091278,0.311950871,0.449479085,399.1808508,0.034814885,1.041478722,0.491039621,0.208024509,0.179035993,0.636459937,0.01321809,0.138565105,0.134982922,0.452834547,0.218685956
2012 CSSForbHNorthLower33_W,CSSForbHNorthLower33_W,CSS,2012,North,Lower,H,33,W,Forb,3,120.8333333,41.66666667,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,87.5,0,0,8.333333333,0,25.13115645,38.9313648,127.8781326,4.403793103,0.000916086,0.312983514,0.453016022,395.5525345,0.035141627,1.142391105,0.531042665,0.243481156,0.187585915,0.662327301,0.013479205,0.145387904,0.209513947,0.481730818,0.236679557
2012 CSSForbHNorthUpper11_S,CSSForbHNorthUpper11_S,CSS,2012,North,Upper,H,11,S,Forb,3,45.83333333,37.5,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,23.46529504,36.02097746,124.6978927,4.125925926,0.000885,0.317482438,0.443945849,392.1359667,0.033549736,0.575323885,0.272549232,0.097160058,0.105341098,0.378956367,0.008221857,0.082862678,0.022264624,0.26542358,0.121204475
2012 CSSForbHNorthUpper11_W,CSSForbHNorthUpper11_W,CSS,2012,North,Upper,H,11,W,Forb,2,50,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,24.06378448,36.7218961,126.0387575,4.247222222,0.00090125,0.312612119,0.444400075,400.5747579,0.034119489,0.809049213,0.383272357,0.136631332,0.148135919,0.53290739,0.011561986,0.116525641,0.031309627,0.373251909,0.170443793
2012 CSSForbHNorthUpper13_S,CSSForbHNorthUpper13_S,CSS,2012,North,Upper,H,13,S,Forb,4,79.16666667,4.166666667,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,29.16666667,0,0,4.166666667,0,27.54186002,41.78891615,133.2593959,4.890238095,0.000981036,0.293689441,0.455124418,428.8269489,0.037436796,1.540346395,0.675435003,0.279523466,0.248425732,0.886039274,0.019999151,0.222025187,0.21284428,0.745572043,0.300743297
2012 CSSForbHNorthUpper13_W,CSSForbHNorthUpper13_W,CSS,2012,North,Upper,H,13,W,Forb,2,16.66666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthUpper21_S,CSSForbHNorthUpper21_S,CSS,2012,North,Upper,H,21,S,Forb,2,116.6666667,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,100,0,0,0,0,23.80728901,36.4215024,125.4641011,4.195238095,0.000894286,0.314699398,0.444205407,396.9581331,0.033875309,0.713284204,0.337905425,0.120458644,0.130601464,0.469828556,0.010193425,0.10273281,0.02760359,0.329071071,0.150268814
2012 CSSForbHNorthUpper21_W,CSSForbHNorthUpper21_W,CSS,2012,North,Upper,H,21,W,Forb,1,45.83333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.83333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthUpper23_S,CSSForbHNorthUpper23_S,CSS,2012,North,Upper,H,23,S,Forb,4,79.16666667,12.5,0,0,0,0,0,4.166666667,0,0,12.5,0,0,0,0,0,0,0,0,54.16666667,0,0,0,0,24.63628907,37.7664627,129.0347934,4.286078431,0.000894324,0.316356783,0.458024607,389.49722,0.035214899,1.101535327,0.463854909,0.187662874,0.237182244,0.552204609,0.012589978,0.129704345,0.349135735,0.429793667,0.256643727
2012 CSSForbHNorthUpper23_W,CSSForbHNorthUpper23_W,CSS,2012,North,Upper,H,23,W,Forb,1,20.83333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthUpper31_S,CSSForbHNorthUpper31_S,CSS,2012,North,Upper,H,31,S,Forb,3,104.1666667,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,95.83333333,0,0,4.166666667,0,23.06693874,36.11090762,123.48526,4.010533333,0.00086598,0.325977391,0.448170913,374.877132,0.033173996,0.390920944,0.188209009,0.107011791,0.059727408,0.205654934,0.003529529,0.033082523,0.130217184,0.113971932,0.084081955
2012 CSSForbHNorthUpper31_W,CSSForbHNorthUpper31_W,CSS,2012,North,Upper,H,31,W,Forb,2,100,4.166666667,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,91.66666667,0,0,0,0,23.16605032,35.67051814,124.0274602,4.065277777,0.000876875,0.319917598,0.443718736,387.9165711,0.033264859,0.444977067,0.210799796,0.075147233,0.081474756,0.293099065,0.006359092,0.064089103,0.017220295,0.20528855,0.093744086
2012 CSSForbHNorthUpper33_S,CSSForbHNorthUpper33_S,CSS,2012,North,Upper,H,33,S,Forb,2,112.5,8.333333333,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,75,0,0,0,0,25.8592528,38.82465203,130.061352,4.611111111,0.00095,0.29800116,0.445762755,425.8911316,0.035828748,1.294478741,0.613235772,0.218610131,0.237017471,0.852651825,0.018499178,0.186441026,0.050095403,0.597203054,0.27271007
2012 CSSForbHNorthUpper33_W,CSSForbHNorthUpper33_W,CSS,2012,North,Upper,H,33,W,Forb,2,66.66666667,41.66666667,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,50,0,0,0,0,24.96151864,37.77327407,128.0500548,4.429166667,0.000925625,0.305306639,0.445081415,413.2329448,0.034974119,1.092216438,0.517417682,0.184452298,0.199983491,0.719424977,0.015608682,0.157309616,0.042267997,0.503890077,0.230099121
2012 CSSForbHNorthUpper41_S,CSSForbHNorthUpper41_S,CSS,2012,North,Upper,H,41,S,Forb,2,116.6666667,4.166666667,0,0,0,0,0,0,0,0,29.16666667,0,0,0,0,0,0,0,0,87.5,0,0,0,0,24.96151864,37.77327407,128.0500548,4.429166667,0.000925625,0.305306639,0.445081415,413.2329448,0.034974119,1.092216438,0.517417682,0.184452298,0.199983491,0.719424977,0.015608682,0.157309616,0.042267997,0.503890077,0.230099121
2012 CSSForbHNorthUpper41_W,CSSForbHNorthUpper41_W,CSS,2012,North,Upper,H,41,W,Forb,1,95.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.83333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2012 CSSForbHNorthUpper43_S,CSSForbHNorthUpper43_S,CSS,2012,North,Upper,H,43,S,Forb,3,66.66666667,25,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,54.16666667,0,0,8.333333333,0,23.91347982,38.68227624,126.5220213,4.026458333,0.000847656,0.339180417,0.472448524,341.7275333,0.0345721,1.002263603,0.342407663,0.257411188,0.161784259,0.204363374,0.002875488,0.092978382,0.658871203,0.482002986,0.210187777
2012 CSSForbHNorthUpper43_W,CSSForbHNorthUpper43_W,CSS,2012,North,Upper,H,43,W,Forb,3,54.16666667,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,37.5,0,0,0,4.166666667,25.07832196,39.47298703,125.1637183,4.415384615,0.001146346,0.308943565,0.45189065,391.6532583,0.038341167,1.323428017,0.498330388,0.262016058,0.214034888,0.669673875,0.057985703,0.153241109,0.173301243,0.553235166,0.491334221
2012 CSSForbHSouthEast11_S,CSSForbHSouthEast11_S,CSS,2012,South,East,H,11,S,Forb,3,87.5,16.66666667,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,62.5,0,0,4.166666667,0,25.27102112,38.79820342,128.3623389,4.45063492,0.000924262,0.309041879,0.450706074,403.737511,0.035272914,1.176897559,0.549408814,0.232752091,0.200317751,0.712115038,0.014957778,0.158329929,0.151028153,0.519894142,0.24468085
2012 CSSForbHSouthEast11_W,CSSForbHSouthEast11_W,CSS,2012,South,East,H,11,W,Forb,4,112.5,4.166666667,0,0,0,0,0,16.66666667,0,0,25,0,0,0,0,0,0,0,0,66.66666667,0,0,4.166666667,0,26.17861441,40.65604272,134.7956195,4.449382716,0.000894481,0.321430859,0.483416497,371.3851187,0.037522185,1.704719678,0.593577047,0.278941458,0.334967171,0.65962193,0.015870604,0.174122566,0.857058628,0.653039526,0.362491487
2012 CSSForbHSouthEast21_S,CSSForbHSouthEast21_S,CSS,2012,South,East,H,21,S,Forb,4,79.16666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,54.16666667,0,0,12.5,8.333333333,23.83111819,43.6888568,122.8041865,3.969122807,0.002504921,0.359584912,0.470067727,306.8462919,0.039872156,1.611132369,0.380027166,0.483867165,0.173967366,0.304708853,0.394028553,0.218957808,0.589836787,0.828141234,0.610935379
2012 CSSForbHSouthEast21_W,CSSForbHSouthEast21_W,CSS,2012,South,East,H,21,W,Forb,2,104.1666667,4.166666667,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,95.83333333,0,0,0,0,23.13014095,35.62846302,123.9470084,4.058,0.0008759,0.320209817,0.443691482,387.4102436,0.033230674,0.428731359,0.203103688,0.072403675,0.078500186,0.282398284,0.006126928,0.061749268,0.016591598,0.197793651,0.090321575
2012 CSSForbHSouthEast32_S,CSSForbHSouthEast32_S,CSS,2012,South,East,H,32,S,Forb,3,37.5,25,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,8.333333333,0,0,8.333333333,0,30.29604489,47.1122489,138.223002,5.317777778,0.001024889,0.29108068,0.474282293,423.7730638,0.040071893,1.651632802,0.456973664,0.216471481,0.194655367,0.731154364,0.018991084,0.273940132,0.544800527,1.016156909,0.203734751
2012 CSSForbHSouthEast32_W,CSSForbHSouthEast32_W,CSS,2012,South,East,H,32,W,Forb,2,16.66666667,8.333333333,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,32.64611222,50.25095443,143.2658027,5.77,0.001083,0.275604662,0.479209915,448.824679,0.042311545,1.297127261,0.075890008,0.176332111,0.095649347,0.391015713,0.013234027,0.25873696,0.578934715,1.039398229,0.031791541
